headline,date,stock,Open,High,Low,Close,Volume,Company,sentiment
Institutional investors increase stake in Amazon,2026-03-06,AMZN,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.0
Institutional investors increase stake in Amazon,2026-03-06,AMZN,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.0
Institutional investors increase stake in Amazon,2026-03-06,AMZN,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.0
Institutional investors increase stake in Amazon,2026-03-06,AMZN,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.0
Institutional investors increase stake in Amazon,2026-03-06,AMZN,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.0
Institutional investors increase stake in Amazon,2026-03-06,AMZN,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.0
Amazon partners with major firm to accelerate AI development,2026-03-06,AMZN,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,-0.06875
Amazon partners with major firm to accelerate AI development,2026-03-06,AMZN,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,-0.06875
Amazon partners with major firm to accelerate AI development,2026-03-06,AMZN,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,-0.06875
Amazon partners with major firm to accelerate AI development,2026-03-06,AMZN,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,-0.06875
Amazon partners with major firm to accelerate AI development,2026-03-06,AMZN,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,-0.06875
Amazon partners with major firm to accelerate AI development,2026-03-06,AMZN,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,-0.06875
Amazon partners with major firm to accelerate AI development,2026-03-06,AMZN,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,-0.06875
Analysts upgrade Google citing improving fundamentals,2026-03-06,GOOGL,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-06,GOOGL,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-06,GOOGL,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-06,GOOGL,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-06,GOOGL,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-06,GOOGL,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.0
Analysts upgrade Google citing improving fundamentals,2026-03-06,GOOGL,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.0
Google announces share buyback program worth $5 billion,2026-03-06,GOOGL,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.3
Google announces share buyback program worth $5 billion,2026-03-06,GOOGL,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.3
Google announces share buyback program worth $5 billion,2026-03-06,GOOGL,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.3
Google announces share buyback program worth $5 billion,2026-03-06,GOOGL,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.3
Google announces share buyback program worth $5 billion,2026-03-06,GOOGL,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.3
Google announces share buyback program worth $5 billion,2026-03-06,GOOGL,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.3
Google announces share buyback program worth $5 billion,2026-03-06,GOOGL,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.3
"Meta reports strong quarterly earnings, beating analyst expectations",2026-03-06,META,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-03-06,META,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-03-06,META,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-03-06,META,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-03-06,META,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-03-06,META,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-03-06,META,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.43333333333333335
Microsoft announces share buyback program worth $5 billion,2026-03-06,MSFT,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-06,MSFT,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-06,MSFT,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-06,MSFT,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-06,MSFT,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-06,MSFT,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.3
Microsoft announces share buyback program worth $5 billion,2026-03-06,MSFT,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.3
Microsoft partners with major firm to accelerate AI development,2026-03-06,MSFT,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,-0.06875
Microsoft partners with major firm to accelerate AI development,2026-03-06,MSFT,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,-0.06875
Microsoft partners with major firm to accelerate AI development,2026-03-06,MSFT,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,-0.06875
Microsoft partners with major firm to accelerate AI development,2026-03-06,MSFT,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,-0.06875
Microsoft partners with major firm to accelerate AI development,2026-03-06,MSFT,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,-0.06875
Microsoft partners with major firm to accelerate AI development,2026-03-06,MSFT,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,-0.06875
Microsoft partners with major firm to accelerate AI development,2026-03-06,MSFT,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,-0.06875
Microsoft faces regulatory scrutiny over data privacy concerns,2026-03-06,MSFT,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.0
Microsoft faces regulatory scrutiny over data privacy concerns,2026-03-06,MSFT,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.0
Microsoft faces regulatory scrutiny over data privacy concerns,2026-03-06,MSFT,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.0
Microsoft faces regulatory scrutiny over data privacy concerns,2026-03-06,MSFT,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.0
Microsoft faces regulatory scrutiny over data privacy concerns,2026-03-06,MSFT,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.0
Microsoft faces regulatory scrutiny over data privacy concerns,2026-03-06,MSFT,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.0
Microsoft faces regulatory scrutiny over data privacy concerns,2026-03-06,MSFT,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.0
Nvidia stock rises after positive product launch announcement,2026-03-06,NVDA,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2026-03-06,NVDA,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2026-03-06,NVDA,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2026-03-06,NVDA,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2026-03-06,NVDA,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2026-03-06,NVDA,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2026-03-06,NVDA,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.22727272727272727
Tesla raises full-year guidance after strong performance,2026-03-06,TSLA,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,Apple,0.43333333333333335
Tesla raises full-year guidance after strong performance,2026-03-06,TSLA,214.9900054931641,217.32000732421875,212.52999877929688,213.2100067138672,51152700,Amazon,0.43333333333333335
Tesla raises full-year guidance after strong performance,2026-03-06,TSLA,295.88171424137005,300.31859339921897,294.97235071392555,298.3099975585937,25576900,Google,0.43333333333333335
Tesla raises full-year guidance after strong performance,2026-03-06,TSLA,647.3457881163396,648.9143914185428,635.5658346648192,644.308349609375,13159400,Meta,0.43333333333333335
Tesla raises full-year guidance after strong performance,2026-03-06,TSLA,409.2000122070313,413.0499877929688,408.510009765625,408.9599914550781,31123900,Microsoft,0.43333333333333335
Tesla raises full-year guidance after strong performance,2026-03-06,TSLA,179.83025866705609,182.7500987288974,176.81043317462274,177.8103790283203,189021900,Nvidia,0.43333333333333335
Tesla raises full-year guidance after strong performance,2026-03-06,TSLA,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600,Tesla,0.43333333333333335
Apple revenue falls short of forecasts amid market slowdown,2026-03-09,AAPL,255.69000244140625,261.1499938964844,253.67999267578125,259.8800048828125,38218500,Apple,0.0
Apple revenue falls short of forecasts amid market slowdown,2026-03-09,AAPL,210.4499969482422,213.82000732421875,207.1100006103516,213.4900054931641,54642900,Amazon,0.0
Apple revenue falls short of forecasts amid market slowdown,2026-03-09,AAPL,294.3599853515625,306.79998779296875,294.0799865722656,306.3599853515625,29312100,Google,0.0
Apple revenue falls short of forecasts amid market slowdown,2026-03-09,AAPL,634.2369839533108,647.195859029807,626.2438278402449,646.836181640625,13489700,Meta,0.0
Apple revenue falls short of forecasts amid market slowdown,2026-03-09,AAPL,404.9200134277344,410.2099914550781,403.5,409.4100036621094,30131900,Microsoft,0.0
Apple revenue falls short of forecasts amid market slowdown,2026-03-09,AAPL,176.82042919903367,182.90010189125664,175.55049367782215,182.64010620117188,177213600,Nvidia,0.0
Apple revenue falls short of forecasts amid market slowdown,2026-03-09,AAPL,390.0499877929688,401.5899963378906,381.3999938964844,398.6799926757813,67018900,Tesla,0.0
Institutional investors increase stake in Apple,2026-03-09,AAPL,255.69000244140625,261.1499938964844,253.67999267578125,259.8800048828125,38218500,Apple,0.0
Institutional investors increase stake in Apple,2026-03-09,AAPL,210.4499969482422,213.82000732421875,207.1100006103516,213.4900054931641,54642900,Amazon,0.0
Institutional investors increase stake in Apple,2026-03-09,AAPL,294.3599853515625,306.79998779296875,294.0799865722656,306.3599853515625,29312100,Google,0.0
Institutional investors increase stake in Apple,2026-03-09,AAPL,634.2369839533108,647.195859029807,626.2438278402449,646.836181640625,13489700,Meta,0.0
Institutional investors increase stake in Apple,2026-03-09,AAPL,404.9200134277344,410.2099914550781,403.5,409.4100036621094,30131900,Microsoft,0.0
Institutional investors increase stake in Apple,2026-03-09,AAPL,176.82042919903367,182.90010189125664,175.55049367782215,182.64010620117188,177213600,Nvidia,0.0
Institutional investors increase stake in Apple,2026-03-09,AAPL,390.0499877929688,401.5899963378906,381.3999938964844,398.6799926757813,67018900,Tesla,0.0
Apple raises full-year guidance after strong performance,2026-03-09,AAPL,255.69000244140625,261.1499938964844,253.67999267578125,259.8800048828125,38218500,Apple,0.43333333333333335
Apple raises full-year guidance after strong performance,2026-03-09,AAPL,210.4499969482422,213.82000732421875,207.1100006103516,213.4900054931641,54642900,Amazon,0.43333333333333335
Apple raises full-year guidance after strong performance,2026-03-09,AAPL,294.3599853515625,306.79998779296875,294.0799865722656,306.3599853515625,29312100,Google,0.43333333333333335
